id,won,time,strategies
2198,True,0.057764291763305664,sssssssssssssssccssssssssscccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccsssssssssssssssssssssssssssssssssssssssccccccccsssssssssssssssssssssssssssssssssrsssssssssss
2199,False,0.0359797477722168,ssssssrrrrr
2200,True,0.11190962791442871,ssssscccccsssssssssssssssssssssscccccccsssssssssssssscccsssssssssssssssssssscccccccssssssssssssssssssssssssssssssssssssscccccccccccccccsssssssssssssssssssssssssssssssssssssssssssscccsssssssssccccsssssssssssssccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccsssssssssssssssscccssssssssccccccssssssssssssssscccsss
2201,False,0.03137946128845215,cssssscccssssssssscrrrrr
2202,False,0.040175676345825195,sssssssssssssssssssssssscccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccsssssssssssccccssssssssssssssscccsr
2203,False,0.11385679244995117,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccsssssssssssssssssssssssssssssssssssssssssscccccssssssssssscccssscrrrsssssrccsssssscr
2204,False,0.9611203670501709,sssssssccrrsssssssssssssssscccccssrrrrrrrrr
2205,True,0.02867436408996582,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss
2206,True,0.04397225379943848,ssssssssssssccccscccccccsssssssssssssssssssssssssssssssssssssssssssssssscccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrssss
2207,True,0.08865666389465332,sssssssssssssssssssssssssssssssssssssssssssssssscccccccccssssssccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccssssssssssssssssssssssssccccccccccccccccccccsssssssssssccccccrccccssssssssssssssssssssssss
2208,False,0.05508899688720703,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccssssssssssssssssssssssssscccccssssssssccccccccssssrsrssssrsssr
2209,False,0.023032426834106445,ssssssssssssssssssssssccccccccccssscccrr
2210,False,0.03288769721984863,cccsscrrrrr
2211,False,0.13218331336975098,sccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccssssssssssssssssssssssssssssssssssscsssssssssssssscccrrssscccssssrssrr
2212,True,0.04848361015319824,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccsssssssssssssssssssssssssssssssssssssssccccccccssssssssssssssssssssssssssssssscccrrssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrssssrsss
2213,True,0.05366039276123047,rrrrsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccssssssssssssssssssssccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssss
2214,False,0.025061368942260742,sccccccrr
2215,True,0.05788588523864746,cccsrrrrrssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccssssscsssssccccsssss
2216,False,0.0069925785064697266,sssssssrr
2217,False,0.06432843208312988,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccccccrrsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrssssssssccsr
2218,False,0.010064840316772461,sssssssssssccccscccccccssssr
2219,False,0.08803534507751465,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccrrrrr
2220,False,0.04926300048828125,rrrr
2221,False,0.0023200511932373047,ccr
2222,False,1.0733025074005127,sssscccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccrrrrrrrrrssssssrrrrrr
2223,True,0.035071611404418945,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccsssss
2224,False,0.06989431381225586,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccsssssssssssssssssssssscccsssssssssssssssssssssssccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssccccsssssccccsssssssssr
2225,True,0.03940582275390625,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccsssssssssssssssssssssssssssssssssssscccsssssssssss
2226,False,0.03781914710998535,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccccssssssssssssssssssssssssssssssssssssccsrr
2227,False,0.10264086723327637,sssssssssssssssssssssssssccccssssssssssssssssssssssssssssssssssssscccccccccsssssssssssssssssssccccccssssscsssssssssssssssccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccsssssssscccccsssssssssscccccsssssssssssccccccccsrccccccsssssssssssr
2228,False,0.0784156322479248,ssssssssssssssscccccccssssssssssssssssssssssssccccccccccsssssssssssssssssssscccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccccssssssssssssrcccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssr
2229,False,0.07867002487182617,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccrccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccssssssssssssssssscrrsssssssssssssssrccssssssssscssssssr
2230,False,0.49782419204711914,ssssssssssssssssssssscccccccccccsssssssssssssssssssssssccccccssssssssssssssccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccrrrrrrrrrcccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccssssssssssssscccccccccccsssr
2231,False,0.04757285118103027,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccssssssssssssssssssssssssssssr
2232,False,0.04101872444152832,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccsccccssssssssssssssssssssssssssssssssssssssssscr
2233,False,0.037358760833740234,ccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccccccssssssssssssssssssssssssssssssssssssssssssssssrrccccr
2234,True,0.05451512336730957,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccssssssssssssssssssssssssssssssssscccccccccccccccccssssscccsssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccssssssssssssssss
2235,True,0.05406761169433594,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccsssssssssssccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccrccccsscssrss
2236,False,0.04814887046813965,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccsssssssssssscccccccsssssssssssssssssssscccccssssssssssssssssssssssssssssssscccccsssssscr
2237,False,0.07161688804626465,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccssssssssssssssrsssssssssssssssssssssssssssccccccccccccccssssssssssscccccccssscccsssssssssssssssssssssssssssrsssssssssssssssssssssssssssssr
2238,True,0.06547403335571289,cccsssssssssssssssssssssssssssssssssssssssssssscccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccsssssssssssssssssssssssssssssssssr
2239,True,0.0832827091217041,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccrrsssssssssssssssssssssssssssssssssssssccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccsssssssssssssssssssssssssssssscccccccsssssssssssssssssssssssssssssssssssssssrsss
2240,True,0.02910161018371582,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss
2241,False,0.027128219604492188,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccsscccssccccccccccr
2242,False,0.015184402465820312,ssssccssssssssssssssssssccrr
2243,True,0.03270554542541504,ssssssssccccccccccccsssssssssssssssccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrss
2244,True,0.052449703216552734,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccsssssssssssssssssssssssssssssssssssssssssssssscccccccccccccssssssssssssssssssssssssssssssssssssssssccccccccccsssssssssssssssssssssssccccccsssssssssssssssrsssrssr
2245,True,0.04194045066833496,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccsssssssssssssssssssssccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrcccssrsss
2246,False,0.07073116302490234,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccsssssssssssssssssssssssssssssssssssssssssssssscccccccccssssssssssssssscccccccsssssssssssssccccccsssssccsssssssssssssssssssssrsssssssssssssssssssssssssssccssssssssssssssssrr
2247,False,0.059888601303100586,sssssssssssssscccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccssssssssssssssssscccrrssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccsrsr
2248,False,0.0032694339752197266,r
2249,False,0.04039263725280762,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccssssssssccccccccccsssssssssssccccccsssssssr
2250,False,0.06160902976989746,sssssscccsscccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccrrrr
2251,False,0.003870725631713867,sssccccssr
2252,False,0.13270020484924316,ssssscccccccsssssssssssssccccccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccssscccssssssssssssssssssssssssssccccssssrccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrrrrccsccrssssssssssssccr
2253,True,0.09531712532043457,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccssssssssssssssssscrrrrssssssssssssssssss
2254,True,0.07053637504577637,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccssssssssssssssssssssssssssssssssscccccccccssssssssssssssssssssssssccccccccccssssssssssscccssssssssccssrsssssssrss
2255,True,0.04947090148925781,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccsssssssssssssrsssssssssssssrsss
2256,True,0.049726247787475586,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccsssscccccccrssssssssssssssssssssssssssssssssssssssssssssssr
2257,False,0.36943602561950684,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccsssssssssssscccssssssssssrrsssssssssccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccssssssrrrcrcccrr
2258,True,0.03302335739135742,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccssssssssssssssssssssssssssssssssssssssssssccssssssss
2259,False,0.0316615104675293,sccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccsssssssssssssssr
2260,False,0.03152108192443848,ssssssssssssssssccrssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccssssssssscccccr
2261,True,0.040205955505371094,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscsssssrss
2262,True,0.09977912902832031,ssssssssssssssssssssssssssssssssssssssssssssssssssssscccsssccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccssssssssssssscrrrsssssssssssssssssssssssssssssssssssssssssssssssssssssr
2263,True,0.04355669021606445,ccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrssssssrss
2264,False,0.037672996520996094,sssssssssssssssccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccsssssssssssssssrrr
2265,False,0.05930972099304199,sssccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccssssccccccssssssr
2266,False,0.23499536514282227,ssssssccrrrrrrrssccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccrrr
2267,False,0.033522605895996094,sssssssssssssssssssssssssssssssssssssssssssssssssssssssccccssrrrr
2268,False,0.033514976501464844,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssr
2269,True,0.03191828727722168,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccccsssssssssssssssssssssssssssssssssssssccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccssssssssss
2270,False,0.058727264404296875,sssssssssssssssssssssssssccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccssssssssssssssssssssssssssssssssccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccsscccccccssssssssssssr
2271,False,0.03989601135253906,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccssssssssssccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrrr
2272,True,0.05553388595581055,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccsssssssssssssssssssssssssssssccccccssssssssccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccssssssrrsssssssssssccccsssss
2273,False,0.03680419921875,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccssssssssrrr
2274,False,0.04565763473510742,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccssssrcr
2275,True,0.0523531436920166,sssscrsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscsrcrsssssssssssr
2276,False,0.013581037521362305,sssssssssssssssssssrrr
2277,True,0.046905517578125,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccsssssrrccccccsss
2278,False,0.056777238845825195,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccccccccsssssssssssssssssssssssccsssscccsssssssssrssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccsssr
2279,False,0.03075265884399414,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccsssssssssssssrsssr
2280,False,0.017657041549682617,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccssssssscr
2281,False,0.004586219787597656,sccr
2282,False,0.044564008712768555,ssssssssssssssssssssssscccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccsssrrrr
2283,True,0.03840160369873047,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccssssrrcccccccssssssssssccccccccccccccsssssssssssssssccccc
2284,True,0.05042910575866699,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccssssssssssssssssssssssscccssssssccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssss
2285,False,0.03446817398071289,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccssscccrscrr
2286,True,0.0535581111907959,sssssssssccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccsssssssssssssssssssssssssssssssssssssssssccrrccccsssssssssssssssssssssssssssssssssssssrss
2287,False,0.007941961288452148,ssssssssssssssssccccccssssssssscccccsr
2288,False,0.04202556610107422,sssssssssssssssssssssssssccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssrsssssssr
2289,True,0.049210309982299805,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccccsssssssssssssssssssssssssssssssssssssssscccccsssssssscccccsssssrssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss
2290,True,0.03855085372924805,cccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscrssssssss
2291,True,0.09106135368347168,sssssssssssssssssssssccrrrrrsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscsss
2292,False,0.0069675445556640625,ccccsscrr
2293,False,0.0065174102783203125,srr
2294,True,0.06346321105957031,ssssssssssssssssssssssssssssssssssssssssssssccccccsssssscccccccccccccccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccccssssssss
2295,False,0.038187503814697266,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccsscccrrr
2296,True,0.0740671157836914,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccsssssccccccccccccccccccccsssssssssssssssssssssssssssssssssssssscccccccccccccccssssccccccccsssssssssssscccccsssssssssssssssssssssssssssssssssssssssssssss
2297,True,0.05196976661682129,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccsssssssssssssssssssssssssssssssssssccccccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscrccssssrsssssssssrsssrss
2298,True,0.04815936088562012,ssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccsssssssssssssssssssssssscrsssssrrsscccssrsss
2299,False,0.4252321720123291,sssssssssssssssssssssssssssccccsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscrrrrcrrrrssssscrr
2300,False,0.029659748077392578,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccccccccccssssssssssssssssssscr
2301,False,0.12569689750671387,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccccrrrrrrrr
2302,False,0.05370926856994629,sssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssccccccssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssscccccssssssssssssssssssssssrscr
2303,False,0.051827430725097656,sssssssssssssssssssssssssssssssssssssssssscccrrrr
